label,text
normal,mujhe kuCha bhI kahane kI jarUrata nahIM hai.maiM jAnatA hUM ki maiM eka bAharI vyakti hUM
normal,Sos! Any amount i can get pls.
normal,asala meM maiM do saptAha taka iMtajAra kara rahA hUM jaba ve vij~nApana DAlanA shurU kareMge|
normal,he ghara ke bachche!ApakI phesabuka para koI naI tasvIra kaise nahIM hai?
normal,"""हाय डार्लिंग क्या तुमने मुझे फोन किया? अगर तुम चैट करना चाहती हो तो घर पर सिम करो।"""
fraud,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed 1000 rupees cash or £5000 prize!
normal,yaha mahatvapUrNa hai lekina chiMtA na kareM|
normal,Apako eka shAnadAra saptAha kI shubhakAmanAe.N|
normal,"maiM tumhArI achChI dekhabhAla karane kA vAdA karatA hU.N, rAjakumArI|mujhe aba bhAganA hogA.kRRipayA maukA milane para tasvIreM bhejeM|shIrShaka!"
normal,"That is absurd, they have a good reputation and show the results as they are."
normal,maiM kevala achChe Duala sima mobAila phona kI talAsha meM hUM|
fraud,<21870000 से अग्रेषित>नमस्ते - यह आपका मेलबॉक्स मैसेजिंग एसएमएस अलर्ट है।आपके पास 4 संदेश हैं.आपके पास 21 मैच हैं.कृपया अपने संदेश और मिलान पुनः प्राप्त करने के लिए 09056242159 पर कॉल करें
normal,"hama apanA dina isa iMtazAra meM bitA dete haiM ki Adarsha rAstA hamAre sAmane AegA.. lekina hama yaha bhUla jAte haiM.. ""rAste chalane se banate haiM.. iMtazAra karane se nahIM.."" shubha rAtri!"
normal,merA AIpI eDresa kaise parIkShaNa karegA ki merA kaMpyUTara eka Minecraft sarvara nahIM hai
normal,ये वाकई बहुत अच्छे हैं.मैं ऐसी किताबों की तलाश में था.मैं ये दोनों खरीदूंगा और मुझे अंग्रेजी व्याकरण पर एक अच्छी किताब भी दिखाऊंगा।
normal,Apake pAsa karane ke lie kyA hai?
normal,Apa vyasta haiM yA kyA maiM kisI samaya Akara patA lagA sakatA hU.N ki hama kala kyA kareMge
normal,Dwarka sector 6.
normal,कृपया शनिवार की पूर्व संध्या पर चेन्नई से तिरुनेलवली के लिए और फिर रविवार की पूर्व संध्या पर तिरुनेलवली से चेन्नई के लिए टिकट आरक्षित करें... मैं पहले से ही नेट पर देख रहा हूं.. कोई टिकट उपलब्ध नहीं है.. मैं टैकल के माध्यम से टिकट बुक करना चाहता हूं।
normal,Ya very nice. . .be ready on thursday
normal,"मैं एक मीटिंग में हूं, मुझे बाद में कॉल करें"
normal,You didnt complete your gist oh.
normal,आप हमेशा चीज़ों को उनकी वास्तविक स्थिति से बड़ा बनाते हैं
normal,Have you laid your airtel line to rest?
normal,मम्म्म... भाड़ में जाओ... मुझे क्रिसमस की शुभकामनाएँ
normal,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James."
fraud,क्रिसमस आ रहा है और आपको £500 सीडी उपहार वाउचर और निःशुल्क प्रवेश 2 आर £100 साप्ताहिक ड्रा txt MUSIC से 87066 TnC www.Ldew.com1win150ppmx3age16subscription प्रदान किया गया है।
fraud,shAnadAra nayA ऑphara - sarvottama ऑreMja Tairipha para Dabala minaTa aura Dabala TeksTa aura navInatama kaimarA phona 4 mufta pAeM!abhI 08000839402 para MobileUpd8 para niHshulka kaॉla kareM!yA 2stoptxt niyama evaM sharteM
normal,ठीक है कोई समस्या नहीं...
normal,पता नहीं।मैंने हाल ही में उसे संदेश नहीं भेजा।
fraud,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
normal,हाहाहा..अपने दिमाग का इस्तेमाल करो प्रिये
fraud,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
fraud,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL
normal,"hA.N, agara Apake pAsa eka minaTa kA samaya ho to mujhe kaॉla kareM"
normal,hmm thats better now i got a roast down me! id be better if i had a few drinks down me 2! Good indian?
normal,maiM aura vaha bahuta mazedAra haiM...
normal,"यह अच्छी बात है कि वह पूरी रात यहीं रहेगा, मुझे पता चल जाएगा जब आप आसपास होंगे"
normal,There was Somebody That raised the mattee.
normal,"मुझे यकीन नहीं है, मैं बस जाँच कर रहा था कि क्षेत्र के आसपास क्या हो रहा है"
normal,क्या आप बिगड़ना पसंद करेंगे?:)
normal,"तुम भयानक लड़की हो... तुम्हें पता था कि मैं कल उसके साथ बाहर जा रहा था, फिर भी मैं आकर मुझसे पूछ रहा हूँ..."
normal,vaha 3 banAo!4 bakavAsa khAtira?!eksa
normal,:-( यह वी रोमांटिक नहीं है!
normal,I gotta collect da car at 6 lei.
fraud,"बहुत अच्छा!आपका 4* कोस्टा डेल सोल हॉलिडे या £5000 संग्रह की प्रतीक्षा में है।दावा करने के लिए अभी 09050090044 पर कॉल करें।एसएई, टीसी, पीओबॉक्स334, स्टॉकपोर्ट, एसके38एक्सएच, लागत £1.50/प्रति मिनट, अधिकतम10 मिनट"
normal,"यदि आप इसे मैपक्वेस्ट करना चाहते हैं या कुछ और ""यूएसएफ डॉगवुड ड्राइव"" देखना चाहते हैं, तो वह छोटी सी सड़क है जहां पार्किंग स्थल है"
normal,"कार्टून देखना, संगीत सुनना और मनोरंजन करनाशाम को मंदिर जाना था & amp;चर्च.. आपके बारे में क्या?"
normal,maiM eka saॉphTaveyara iMjIniyara ke taura para kAma kara rahA hUM.
normal,I'm home.
normal,"हां, लेकिन मैं पाठ्य पुस्तकों का बहुत ध्यानपूर्वक अध्ययन करता हूं।"
normal,Hi i won't be heard for christmas. But do enjoy and merry x'mas.
normal,"कब्जे के लिए नहीं, विशेषकर पहले अपराध के लिए नहीं"
fraud,"hello sir this is your sbi bank manager. your kyc has been expired.so you have to kyc your self, but due to covid setuation we are doing kyc online, pleae tell me your account detail."
normal,Jay is snickering and tells me that x is totally fucking up the chords as we speak
normal,Hmm .. Bits and pieces lol ... *sighs* ...
normal,kyA Apane pulisa ko sUchita kiyA?
fraud,"ni:shulka saMdesha, are Apa, mujhe abhI inameM se 1 vIDiyo/tasvIra phona milA hai, isa TeksTa kA uttara deM aura maiM Apako apanI tasvIreM bhejUMgA, jaldI kareM, maiM kAma se bahuta Uba gayA hUM xxx (18 150pI/ArasIvIDI sTaॉpa2shaॉpa)"
normal,Has it any warranty?
normal,"Apa jAnate haiM ki maiM aMgrejI meM kamajora hUM|isIlie, maiM aMgrejI para visheSha dhyAna rakhatA hUM|maiM anya viShayoM meM vistRRita punarIkShaNa kara rahA hUM|"
normal,"One more clarification sir, Shall I ask you?"
normal,Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
normal,maiM abhI fona nahIM uThA sakatA.kRRipayA eka saMdesha bhejeM
normal,Can. Dunno wat to get 4 her...
normal,कृपया टिकट के लिए 45 रुपये का भुगतान करें।
normal,"545 लोर तक... हां, 4 डिनर एक साथ जा सकते हैं..."
normal,Apa hameM merA AIDI prUpha aura &lt;#&gt;ru.hama tumheM kAma nahIM karane deMge.hama kuCha hI dinoM meM Apake ghara Ae.Nge
fraud,"हमारी डेटिंग सेवा से किसी शर्मीले व्यक्ति ने 2 संपर्क यू से पूछा है!कॉल करें 09058091870 अब सब सामने आ जाएगा।POBox84, M26 3UZ 150p"
normal,LOL... kyA Apane nae sAla ke lie yojanAe.N banAI haiM?
normal,samajha gayA|sAta sau milIlITara ke lie satraha pAuMDa - AshA hai ThIka hai|
normal,Daॉna no dA:)ApakI kyA yojanA hai?
fraud,"namaste sara, maiM koviDa-19 seMTara se hUM, jina logoM ko TIkA lagAyA gayA hai unheM bhArata sarakAra dvArA paise mileMge, kRRipayA mujhe apane khAte meM paise jamA karane ke lie khAtA vivaraNa batAeM|"
normal,दोस्त ने अभी-अभी एक खड़ी कार देखी जिसका सनरूफ निकला हुआ था।सुक्स
normal,kuCha kalA karanA chAhate haiM?!:DI
normal,ho sakatA hai ki yadi Apa 3 ko chodane se pahale jAga jAeM to yaha samasyA nahIM hogI|
normal,हम पहले से ही बाहर हैं.
normal,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
normal,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
normal,"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
normal,nadIma ko dobArA AzamAne kA mana hai?:vI
normal,Sorry completely forgot * will pop em round this week if your still here?
normal,yaha mahIne kA vaha samaya nahIM hai aura na hI madhya kA?
normal,"सोशल मीडिया, इंटरनेट, मोबाइल फोन आदि पर कोई भी धोखाधड़ी वाला कार्य या धोखाधड़ी सभी साइबर अपराध हैं।"
normal,दिन में कम से कम एक बार खुद से बात करें...!!!नहीं तो आप इस दुनिया में अपने सबसे अच्छे दोस्त को मिस कर देंगे...!!!-शेक्सपियर- शेसिल &lt;#&gt;
normal,"ruko, kyA tumheM patA hai ki vesle shahara meM haiM?mujhe yakIna hai ki vaha herA-pherI vAlI davAeM letI hai!"
normal,ke maiM pIUMgA.pA phira kyA kara rahA hUM.mujhe esaAraesa maॉDala kI AvashyakatA hai kRRipayA ise merI mela AIDI pIe para bhejeM|
normal,"""Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx"""
normal,nahIM..yaha gAne ke bola se bharA hai..
normal,maiMne Apase kuCha ghaMTe pahale eka prashna pUChA thA|isakA uttara
normal,"Haha better late than ever, any way I could swing by?"
normal,मैं चाहता हूं कि केएफसी का मंगलवार हो।केवल 2 भोजन ही खरीदें 2. कोई ग्रेवी नहीं।केवल 2 मार्क.2!
normal,I don't think he has spatula hands!
fraud,"आपने गारंटीकृत £200 पुरस्कार या यहां तक ​​कि £1000 नकद जीता है, यूआर पुरस्कार का दावा करने के लिए 08000407165 पर निःशुल्क कॉल करें (18+) 88222 PHP पर 2 स्टॉप गेटस्टॉप"
normal,2mro i am not coming to gym machan. Goodnight.
normal,"Yes, madam."
normal,आप अपने कमरे में?मुझे कुछ चाहिए
normal,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
normal,Ic. There are a lotta childporn cars then.
normal,"duniyA se la.DanA AsAna hai, Apa yA to jItate haiM yA hArate haiM, lekina kisI aise vyakti se la.DanA jo Apake karIba hai, agara Apa hAra jAte haiM to bhI mushkila hai - agara Apa jItate haiM to bhI Apa hArate haiM - phira bhI Apa hArate haiM|"
normal,लेकिन अगर वह शराब पी रही है तो मैं ठीक हूं।
normal,क्या यह ठीक है अगर मैं यहाँ रात रुकूँ?जेवियर के पास स्लीपिंग बैग है और मैं थक रहा हूँ
fraud,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
normal,unakA janmadina asala meM apraila meM hai.
normal,aba samaya A gayA hai ki Apa dhUmrapAna Cho.Da deM|
fraud,"mufta saMdesha.kShamA kareM, Apake dvArA 81303 se ऑrDara kI gaI sevA vitarita nahIM kI jA sakI kyoMki Apake pAsa paryApta kreDiTa nahIM hai|kRRipayA sevA prApta karane ke lie Taॉpa apa kareM|"
normal,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
normal,"Sir, your college has made an excellent result in the last HSC Exam. I want to talk to you about the result."
normal,nahIM dhanyavAda|
normal,"Uh, heads up we don't have THAT much left"
normal,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
normal,That sounds wonderful.
normal,"""kevala tabhI boleM jaba Apako lage ki Apake shabda mauna se behatara haiM..."" suprabhAta:-)"
fraud,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
normal,You got me right.
fraud,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
normal,You can jot down things you want to remember later.
normal,Yes..gauti and sehwag out of odi series.
normal,"ThIka hai, kyA tumheM usase koI pareshAnI hai?kyA bAta hai?"
normal,"mujhe nahIM patA, vahI bAta jo bAra-bAra galata hotI hai, vaha kAphI achChA na hone ke kAraNa ghabarA jAtA hai..."
fraud,yaha saMdesha niHshulka kaॉla hai.nae aura behatara seksa eMDa DaॉgiMga klaba meM ApakA svAgata hai!isa sevA se sadasyatA samApta karane ke lie STOP uttara deM|saMdesha@150pI 18+kevala
normal,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
normal,मानो मुझे सोने में पर्याप्त परेशानी नहीं हो रही थी।
normal,"Awesome, that gonna be soon or later tonight?"
normal,"tuma kaisI ho bachchI??AshA hai ki Apa ThIka haiM, jaba bhI maiM kaॉla karatA hU.N ApakA fona baMda rahatA hai!mujhe ApakI yAda AtI hai, saMparka kareM"
normal,वहां खुश रहो.मैं दोपहर बाद आऊंगा
normal,tumheM mujhe yaha batAne kI zarUrata nahIM thI...aba maiM socha rahA hU.N|sAtha hI vaha Apake sabhI rana bhI roka degA
normal,हाँ मैडम.
normal,K:)k..its good:)when are you going?
normal,वह अद्भुत फिल्म है.
normal,usa sTApha kA nAma kyA hai jo hamAre lie klAsa le rahA hai?
normal,हाँ मिठाइयाँ बहुत थीं
normal,kabhI bhI...
normal,ओइक... तो बेहतर होगा कि जल्दी से जाकर नहा लें और बैठ जाएं...
normal,"शुभ दोपहर, मेरे प्रिय।वाईएम पर आपके शब्द देखकर और आपका टीएम पाकर अच्छा लगा।बहुत ही चतुर चाल, मेरे गुलाम... *मुस्कान*... मैं अपनी कॉफी पीता हूं और आपका इंतजार करता हूं।"
normal,yAvaMta ne abhI taka koshisha kI aura kabhI bhI mUla nahIM bajAyA
normal,I'm job profile seems like bpo..
normal,Apa kisa samaya kAma kara rahe haiM?
normal,मैं कल आऊंगा दी
normal,mujhe nahIM lagatA ki yaha hamAre bIcha koI galata kaॉliMga hai
normal,Ok. So april. Cant wait
normal,एक बार फ्री में मुझे कॉल करें सर.
normal,Where are you ? You said you would be here when I woke ... :-(
normal,"मुझे आश्चर्य है कि क्या आपके फोन की बैटरी खत्म हो गई है?मुझे तुम्हें बताना पड़ा, मैं तुमसे प्यार करता हूँ बेब"
normal,Apa isa taraha pUCha rahe haiM.
normal,"वह पहाड़ी के ऊपर से क्या आ रहा है... क्या यह कोई राक्षस है!उम्मीद करते है आपका दिन अच्छा हो।यहाँ चीज़ें ठीक चल रही हैं, हालाँकि व्यस्त हैं!"
normal,पूछ रहा हूं कि क्या आप इन्हें जानते हैं या इसे?शायद हमारे दोस्त या सहपाठी?
normal,"afasosa, *usI ke mUDa meM thA|to...koI anya sujhAva?"
normal,Üमुझे केवल सामग्री पृष्ठ भेजें...
normal,ओ मैंने स्मैश ब्रदर्स खेला &lt;#&gt;धार्मिक रूप से.
normal,"Ok da, i already planned. I wil pick you."
normal,"फुजित्सु, आईबीएम, एचपी, तोशिबा मिला... बहुत सारे मॉडल मिले कैसे कहें..."
fraud,कंपनी की प्रतीक्षा कर रहे लोगों से संपर्क करना कैसा रहेगा?ऑप्ट-इन करने के लिए बस अपना नाम और उम्र वापस लिखें!समुदाय का आनंद लें (150p/एसएमएस)
normal,कृपया मुझे कॉल करें दा.क्या होता है?
normal,gaMbhIratA se|abhI use ve saTIka shabda batAeM|
normal,नेशांत..मुझे बताओ तुम कौन हो?
normal,kaॉla ke lie bahuta bahuta dhanyavAda.maiM ApakI dekhabhAla kI sarAhanA karatA hUM.
normal,merI mA.N I kAra 4 meM iMtazAra kara rahI haiM|yU leha?pahale hI ghara pahuMcha gae?
normal,hA.N ThIka hai!maiM shukravAra ko apanA mApa Tepa lAUMgA!
normal,यदि आप अगले &lt;#&gt; में यहां नहीं हैं;घंटे इम्मा मेरी बकवास पलटो
normal,he kinAre kyA tuma basa le rahe ho?
normal,"""अरे दास कूल... छात्र वित्तीय संकट के सभी 2 खतरों को अच्छी तरह से जानें! एसपीके 2 यू एल8आर।"""
normal,Oh just getting even with u.... u?
normal,mujhe Apa para vishvAsa nahIM hai.mujhe lagatA hai Apane use batA diyA hogA.
normal,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
normal,ka...ka...kala maiM sIbII meM thA|
normal,I could ask carlos if we could get more if anybody else can chip in
normal,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
normal,"shubha dopahara, mere priya... ApakA dina kaisA gujarA?tuma kaise sote ho ?mujhe AshA hai ki tuma ThIka ho, mere baॉyaTaॉya... maiM tumhAre bAre meM sochatA hUM..."
normal,अगर उसने तलाश शुरू कर दी तो कुछ ही दिनों में उसे नौकरी मिल जाएगी। उसमें काफी क्षमता और प्रतिभा है।
normal,ALSO TELL HIM I SAID HAPPY BIRTHDAY
normal,He remains a bro amongst bros
normal,hA.N jo bhI ho hAhAhA
normal,I am facing battery and software issues.
normal,maiM kAma para hUM.kRRipayA kaॉla kareM
normal,merA baॉyaTaॉya kahA.N hai?:-(
normal,sacha meM lola.usane mere pitAjI ko batAyA ki mujhe kaiMsara hai
normal,"मैं बहुत कुछ कहना चाहता हूँ!! मैं आपको एक पोस्टकार्ड भेजूँगा, लेकिन मुझे याद रखने की बहुत अधिक संभावना है क्योंकि कहीं ऐसा न हो कि वह अपना अनुबंध न तोड़ दे!!एलयूवी याक्स"
normal,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
normal,I'm really sorry i won't b able to do this friday.hope you can find an alternative.hope your term's going ok.
normal,विलंब के लिए क्षमा चाहते हैं।हाँ स्वामी
normal,Oh really?? Did you make it on air? What's your talent?
normal,यह अच्छा है।मुझे कहाँ सहना चाहिए?आप पर या आप में?:)
normal,"धन्यवाद, मैं इसे ध्यान में रखूंगा"
normal,आपने सिन्को को आदाता के रूप में पंजीकृत किया है।icicibank.com पर लॉग इन करें और URN दर्ज करें &lt;#&gt;पुष्टि करने के लिए।धोखाधड़ी से सावधान रहें.यूआरएन किसी के साथ साझा या प्रकट न करें।
normal,"ThIka hai, achChA, koI samasyA nahIM, aura dhanyavAda!"
normal,किराया देने गया था.इसलिए मुझे भुगतान को अधिकृत करने के लिए बैंक जाना पड़ा।
normal,Si si. I think ill go make those oreo truffles.
normal,dhanyavAda jUliyaTa.maiM basa AshA karatA hUM ki maiM eka sakShama shikShaka banane ke apane lakShya ko prApta kara sakUM aura ChAtroM ke bhaviShya ke lie apanA j~nAna unake sAtha sAjhA kara sakUM|
normal,"उसे पीने के लिए कुछ दें, अगर वह इसे पी लेती है और उल्टी नहीं करती है तो उसका तापमान गिर सकता है।फिर भी अगर वह अनमिट करती है तो मुझे बताएं।"
normal,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
normal,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
normal,"usake sAtha bahasa karanA asaMbhava hai aura vaha hameshA mere sAtha apane adhInastha kI taraha vyavahAra karatA hai, jaise usane mujhe kabhI rihA nahIM kiyA... jo usane kiyA aura yadi Avashyaka huA to maiM use isakI yAda dilAUMgA|"
normal,"संक्षिप्त लेकिन प्यारा: ""एक अच्छे इंसान बनें, लेकिन इसे साबित करने की कोशिश न करें.."" .शुभ दोपहर...."
normal,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
normal,Have you not finished work yet or something?
normal,"lola, oha, tumheM kutte ke lie koI dosta mila gayA?"
normal,"Hey babe, my friend had to cancel, still up for a visit ?"
normal,"tuma kyA karate ho, mere kutte?kyA mujhe Apase saMdesha pAne ke lie hameshA Apake dina ke aMta taka iMtajAra karanA chAhie?kyA Apake sela kA samaya pahale hI Katma ho chukA hai?"
normal,नुकसान के लिए तीन छात्रों में से कोई एक जिम्मेदार है।
normal,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u.."
fraud,क्या आपका मोबाइल 11 महीने या उससे अधिक पुराना था?आप कैमरे के साथ नवीनतम रंगीन मोबाइलों को मुफ़्त में अपडेट करने के हकदार हैं!मोबाइल अपडेट कंपनी को 08002986030 पर निःशुल्क कॉल करें
normal,क्या इसकी कोई वारंटी है?
normal,maiMne parasoM eka patra likhA thA|
normal,Sleeping nt feeling well
normal,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
normal,"मेरे माता-पिता, मेरे बच्चे, मेरे मित्र और मेरे सहकर्मी।सभी चिल्ला रहे हैं...आश्चर्य!!और मैं सोफ़े पर इंतज़ार कर रहा था.. ... .. 'नंगा...!'"
normal,maiM tumheM iTAliyana khAnA khilAne le jA rahA hUM.binA paiMTI vAlI suMdara poshAka kaisI rahegI?:)
normal,धन्यवाद यार.क्या आप लोग 2 रात को बाहर हैं?
normal,क्योंकि यह &lt;#&gt;जनवरी में जब सभी डाकघर छुट्टी पर होते हैं तो वह डाकघर नहीं जा सकती...समझ में नहीं आया
normal,ThIka hai
normal,"Thank you sir, for your advices."
normal,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
normal,K..k:)how about your training process?
normal,K k:) sms chat with me.
fraud,Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
normal,yadi Apa use pahale ghara bheja rahe haiM to yaha ThIka hai|maiM aba bhI taiyAra nahIM hUM|
normal,keMTa vele lora... Ü 4 ruko maiM vahA.N hU.N?
normal,mujhe masAja denA achChA lagatA hai.maiM bahuta sAre bebI ऑyala kA upayoga karatI hUM... ApakI pasaMdIdA sthiti kyA hai?
normal,नान सोनाथया सोलधा.क्यों बॉस?
normal,"अय्यो... आप हमेशा हमारा उदाहरण देखते हैं... मैं मेरे बारे में नहीं, उसने उत्तर दिया है... पहली बार आपने इतनी तेजी से उत्तर दिया... आप बहुत भाग्यशाली हैं कि काम नहीं कर रहे हैं, आपके शुगरडैड से मिल गया आह...जी.."
normal,esa...maiM kevala mokkA khilA.DiyoM ko lUMgA :)
normal,kyA yaha vyAkaraNa ke lie uttama pustaka hai?
fraud,"Wan2 ne vesTalAifa 4 yU yA ema8 ke sAtha mITa+grITa jItA?ve philahAla kisa daure para haiM?1) aTUTa, 2) adamya, 3) bedAga|1,2 yA 3 se 83049 taka TeksTa kareM| lAgata 50p + esaTIDI TeksTa"
normal,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
normal,"Right on brah, see you later"
normal,"hA.N, vaha aura bhI bahuta kuCha|vaise bhI, eka bAra jaba Apa epTITyUDa rAuMDa kliyara kara lete haiM, to Apako echaAra rAuMDa se nipaTanA hogA|koI kaThora dRRiShTikoNa nahIM hai aura echaAra Amataura para Apako behatara tarIke se jAnane kI koshisha karatA hai|Apa aise sAkShAtkAroM meM aksara pUChe jAne vAle prashnoM kI eka chekalisTa AsAnI se dekha sakate haiM aura Apake lie yaha achChA rahegA|dhyAna rakheM ki 'mujhe apane bAre meM batAeM' prashna sabase pahale pUChA jAtA hai aura Apako isake lie achChI taiyArI karane kI AvashyakatA hai|echaAra rAuMDa ke bAre meM eka aura mahatvapUrNa bAta Apako jAnanI chAhie|"
normal,Oh did you charge camera
normal,merI DrAiva ko kevala pa.DhA jA sakatA hai|mujhe likhanA hai
normal,Aiyah then i wait lor. Then u entertain me. Hee...
normal,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me for lunch. After lunch she invited me to her apartment. We went there."
normal,"dostI koI khelane kA khela nahIM hai, yaha kahane ke lie eka shabda nahIM hai, yaha mArcha se shurU hokara maI para Katma nahIM hotI hai, yaha kala hai, kala hai, Aja hai"
normal,हे किनारे क्या तुम बस ले रहे हो?
normal,आप अपनी बाइक कब चलाने जा रहे हैं?
normal,Apako apanI garlaphreMDa chunane kI zarUrata nahIM hai?
normal,I love to give massages. I use lots of baby oil... What is your fave position?
normal,"अइयो थोड़ा पै सेह यू नो... डरा हुआ है, उसे नहीं पता कि मैं कौन हूं तो मर जाऊं... ही... लेकिन वह ओरेडी लेह में बेहतर दिख रहा है..."
normal,"Well, I don’t think it is polite to ask people about their sexual orientation."
normal,हमारे पास हरफनमौला खिलाड़ी है:)इसलिए आवश्यकता नहीं है:)
normal,ज़रूर।मुझे लगता है कि यह एक अच्छा विचार है.हालाँकि क्या आप अंग्रेजी में मेरी मदद कर सकते हैं?
normal,I did. One slice and one breadstick. Lol
fraud,Missed call alert. These numbers called but left no message. 07008009200
normal,"आपको और आपके परिवार को मेरी ""एक्स"" मास और नए साल की अग्रिम शुभकामनाएं.."
normal,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies"
normal,PS U no ur a grown up now right?
normal,"तो क्या आप चाहते हैं कि दो लोग आज रात हमारे खाने पर आएं, नहीं?"
normal,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
normal,"jaba bhI tuma udAsa ho, jaba bhI tumhArA raMga dhuMdhalA ho, yAda rakhanA maiM yahA.N hU.N 2 suno 2 jo bhI tuma kahanA chAhate ho, basa tho.DI dera mere sAtha chalo,&amp;maiM vAdA karatA hUM ki maiM ApakI muskAna vApasa lAUMgA|:-)"
normal,"chilI, kRRipayA!yaha kevala &lt;dashamalava&gt; haimere lie ghaMTe kI DrAiva.maiM hara samaya nIche AtA rahatA hUM aura ऑDishana sIzana ke lie pharavarI-apraila ko sabaleTa karUMgA|"
normal,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!
normal,"dhonI kI kismata kuCha ba.De khitAba jItane kI hai, isalie hama jIteMge:)"
normal,kRRipayA cheka prApta karane kA samaya sunishchita kareM|
normal,mujhe eka kapa kaॉfI kA enImeshana dikhAI detA hai|
normal,"ayyara, kShamA kareM yA Apako batAnA bhUla gayA..."
normal,kyA ApakA dina achChA rahA?merA vAstava meM vyasta thA kyA Apa kala rAta taka jAgeMge?
normal,हम दोनों पहले भी वहां जा चुके हैं.
normal,"kahIM na kahIM kisI ko 4 yU jarUra banAyA jAtA hai.aura bhagavAna ne Apako usa vyakti se milavAne ke lie eka sahI samaya taya kiyA hai|...taka hai, |....apane krasha kA AnaMda leM..!!!;-)"
normal,OK good:)study well.
normal,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
normal,That was random saw my old roomate on campus. He graduated
normal,tuma aise merA iMtajAra karo maiM arda khatma kara dUM..
normal,दोनों दोस्त आपस में झगड़ पड़े.
normal,Beauty sleep can help ur pimples too.
normal,Oh... Kay... On sat right?
normal,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*
normal,mojI maiM tumheM shabdoM se bhI jyAdA pyAra karatA hUM|ApakA dina maMgalamaya ho
normal,Merry christmas to u too annie!
